plot_id,x,y,project_id,Strata
4446,1848510,2264490,3130,99
4451,-1450140,1282230,3130,99
4456,-557400,1171170,3130,99
4461,1031190,2521260,3130,99
4466,-309840,2314470,3130,99
4471,1202160,2162610,3130,99
4476,1125780,1936140,3130,99
4481,276750,2622750,3130,99
4486,1625010,2551500,3130,99
4491,-162360,473310,3130,99
4496,381120,2412660,3130,99
4501,973200,1272720,3130,99
4506,960390,2257380,3130,99
4511,34740,862500,3130,99
4516,105480,2362260,3130,99
4521,-1363890,1257150,3130,99
4526,-1578480,2453040,3130,99
4531,-1691460,2848170,3130,99
4536,-1546800,2345130,3130,99
4541,-2213670,2138010,3130,99
4546,-1265280,1074510,3130,99
4551,306840,1586700,3130,99
4556,-1132290,2493780,3130,99
4561,1416630,1202640,3130,99
4566,807420,1974810,3130,99
4571,-780480,1819920,3130,99
4576,279360,2542110,3130,99
4581,-1415610,1070790,3130,99
4586,-1496040,1936830,3130,99
4591,-316860,2431770,3130,99
4596,-1013760,2391810,3130,99
4601,1738530,2205090,3130,99
4606,-1015920,1397760,3130,99
4611,882660,2484750,3130,99
4616,-2280930,1864800,3130,99
4621,72960,1101600,3130,99
4626,1041870,1701150,3130,99
4631,-1297530,1780260,3130,99
4636,896580,1634190,3130,99
4641,732120,895200,3130,99
4646,-2201700,2660010,3130,99
4651,-1300680,1418160,3130,99
4656,241230,1544910,3130,99
4661,587370,2510010,3130,99
4666,1574490,1676370,3130,99
4671,-1957950,1922730,3130,99
4676,-1425000,2915040,3130,99
4681,-1265340,1829580,3130,99
4686,-329370,1872180,3130,99
4691,964710,2001840,3130,99
4696,336390,2244030,3130,99
4701,1472220,1728030,3130,99
4706,-2117880,3004680,3130,99
4711,337500,1854990,3130,99
4716,-1965540,3017250,3130,99
4721,204390,2174820,3130,99
4726,-894270,2836470,3130,99
4731,-202830,399540,3130,99
4736,-521700,1671000,3130,99
4741,-833730,1739670,3130,99
4746,1197870,1362930,3130,99
4751,2062650,2595210,3130,99
4756,-1805130,2342040,3130,99
4761,-1362600,2193660,3130,99
4766,-1939470,3003420,3130,99
4771,1701210,1733370,3130,99
4776,-889710,1859640,3130,99
4781,-1912380,1672590,3130,99
4786,-607380,1192020,3130,99
4791,211320,2280720,3130,99
4796,-336390,2457570,3130,99
4801,633870,1417500,3130,99
4806,1048800,1375680,3130,99
4811,-1503960,2566680,3130,99
4816,-855570,1750710,3130,99
4821,-645810,2027520,3130,99
4826,-1436970,2944320,3130,99
4831,-243720,1979520,3130,99
4836,394080,1055100,3130,99
4841,199560,2262000,3130,99
4846,773940,2430690,3130,99
4851,807990,2246310,3130,99
4856,-451980,2143560,3130,99
4861,-1018860,2035320,3130,99
4866,-549030,1316220,3130,99
4871,-1149840,1274340,3130,99
4876,-2225850,2176680,3130,99
4881,-1353060,2861730,3130,99
4886,-224280,664560,3130,99
4891,155790,1730400,3130,99
4896,-1467660,1127880,3130,99
4901,1313970,1846530,3130,99
4906,1210470,1694640,3130,99
4911,376050,1650030,3130,99
4916,74250,1534710,3130,99
4921,-1671570,1251060,3130,99
4926,-1993200,2628180,3130,99
4931,1957620,2536440,3130,99
4936,1075980,956430,3130,99
4941,909180,1038870,3130,99
4946,98790,2736570,3130,99
4951,433260,781290,3130,99
4956,-2053020,1762980,3130,99
4961,-1485720,1960350,3130,99
4966,-243150,1158480,3130,99
4971,-181620,1750470,3130,99
4976,720690,1413390,3130,99
4981,-1684140,1817160,3130,99
4986,728430,957510,3130,99
4991,1703400,1652550,3130,99
4996,-789060,2054970,3130,99
5001,458760,1433820,3130,99
5006,509460,1590690,3130,99
5011,-31830,2866860,3130,99
5016,1426650,1432230,3130,99
5021,-799170,1093710,3130,99
5026,-1423560,1850970,3130,99
5031,-105480,977880,3130,99
5036,-895920,2598480,3130,99
5041,273570,2701530,3130,99
5046,-1294590,2763060,3130,99
5051,-761010,1055310,3130,99
5056,1047690,2345370,3130,99
5061,-209940,2572200,3130,99
5066,415950,937890,3130,99
5071,1531290,1467090,3130,99
5076,478110,736830,3130,99
5081,-960930,1873020,3130,99
5086,41490,1163550,3130,99
5091,1092990,1491240,3130,99
5096,1834350,2488860,3130,99
5101,2179170,2683500,3130,99
5106,-734370,1374690,3130,99
5111,782220,1550760,3130,99
5116,911670,1230690,3130,99
5121,-352320,1825140,3130,99
5126,1050000,1173780,3130,99
5131,345510,2102940,3130,99
5136,-1907970,2612190,3130,99
5141,2021760,2378310,3130,99
5146,-819720,1265280,3130,99
5151,1173960,1744200,3130,99
5156,-2117940,2708850,3130,99
5161,-1196430,2661660,3130,99
5166,-865950,2232060,3130,99
5171,-1636290,1977570,3130,99
5176,-3750,2387790,3130,99
5181,-6000,1276680,3130,99
5186,-1378590,1742550,3130,99
5191,-330390,2295300,3130,99
5196,-1184070,2819190,3130,99
5201,1884780,2254680,3130,99
5206,-301170,1040040,3130,99
5211,-1264890,1568700,3130,99
5216,-1548090,2579760,3130,99
5221,209790,1113960,3130,99
5226,-756840,2304480,3130,99
5231,-1249320,1823730,3130,99
5236,1123590,1212090,3130,99
5241,-977100,2026800,3130,99
5246,793200,1282440,3130,99
5251,-992790,1345920,3130,99
5256,1056510,1715160,3130,99
5261,-857790,1036440,3130,99
5266,-922350,2027580,3130,99
5271,522120,1442550,3130,99
5276,412890,940290,3130,99
5281,-426540,1328040,3130,99
5286,-187650,2043510,3130,99
5291,277410,2497200,3130,99
5296,-1061220,1237950,3130,99
5301,847320,1471110,3130,99
5306,1604580,1535820,3130,99
5311,565860,2531220,3130,99
5316,-770460,1349910,3130,99
5321,-249600,1255320,3130,99
5326,-1912200,1920000,3130,99
5331,1907400,2352570,3130,99
5336,-1842900,1640190,3130,99
5341,1000830,1204290,3130,99
5346,-1394490,2053980,3130,99
5351,1141020,1760340,3130,99
5356,332190,1424550,3130,99
5361,-2030010,2604150,3130,99
5366,-587250,914730,3130,99
5371,-1039650,2665560,3130,99
5376,-1589730,2774940,3130,99
5381,-1759440,1991970,3130,99
5386,-785370,2658090,3130,99
5391,1210080,844410,3130,99
5396,282300,2397270,3130,99
5401,1825770,2251320,3130,99
5406,538320,2335410,3130,99
5411,-1318680,2657070,3130,99
5416,-687990,848820,3130,99
5421,-249300,2448000,3130,99
5426,-1826670,2461830,3130,99
5431,-2149230,1798140,3130,99
5436,1404570,2378070,3130,99
5441,-1922580,2630250,3130,99
5446,-16710,2571240,3130,99
5451,896520,2330850,3130,99
5456,69960,2750610,3130,99
5461,-555540,2180100,3130,99
5466,-858270,2225040,3130,99
5471,-1060260,2009970,3130,99
5476,-27570,1025310,3130,99
5481,1027140,1852350,3130,99
5486,-5640,694200,3130,99
5491,-1124070,1669950,3130,99
5496,3330,2291160,3130,99
5501,-129750,2401650,3130,99
5506,-577680,2614500,3130,99
5511,307020,2112720,3130,99
5516,-1604220,2466330,3130,99
5521,-902580,1906440,3130,99
5526,-1432320,1789920,3130,99
5531,-669810,2085030,3130,99
5536,223500,1733010,3130,99
5541,-890850,2083860,3130,99
5546,1554930,2201370,3130,99
5551,-1993500,1813320,3130,99
5556,-1817880,2517720,3130,99
5561,-750930,2050590,3130,99
5566,589950,2734680,3130,99
5571,-1287900,1017780,3130,99
5576,-714510,1745160,3130,99
5581,-551130,921570,3130,99
5586,57330,1442550,3130,99
5591,-1249920,1381680,3130,99
5596,-1863630,2068860,3130,99
5601,530430,819480,3130,99
5606,568320,1464780,3130,99
5611,-169050,2321850,3130,99
5616,-337290,1912800,3130,99
5621,-507240,979350,3130,99
5626,-1047450,2845380,3130,99
5631,1203870,1055610,3130,99
5636,-652530,2676210,3130,99
5641,1650030,2340870,3130,99
5646,988200,1823010,3130,99
5651,-350910,1360560,3130,99
5656,-1439970,2836710,3130,99
5661,436170,1701870,3130,99
5666,-1054890,2208030,3130,99
5671,676530,2479110,3130,99
5676,94020,2849640,3130,99
5681,-2136390,2127960,3130,99
5686,-1021590,2525970,3130,99
5691,-655800,1827480,3130,99
5696,1120530,1306410,3130,99
5701,-2149410,2514270,3130,99
5706,256290,1477590,3130,99
5711,1245120,1789830,3130,99
5716,959940,2181900,3130,99
5721,569880,1577700,3130,99
5726,-576120,2226840,3130,99
5731,1279290,1530390,3130,99
5736,-707250,2017800,3130,99
5741,-486780,1230090,3130,99
5746,-337890,1229520,3130,99
5751,1242330,1751070,3130,99
5756,1091190,1875000,3130,99
5761,-960510,1952940,3130,99
5766,990480,1077360,3130,99
5771,175620,1127340,3130,99
5776,-1555200,2649540,3130,99
5781,-1294440,2067120,3130,99
5786,1494090,1260390,3130,99
5791,104220,2518830,3130,99
5796,-85230,2729130,3130,99
5801,-1294020,2415330,3130,99
5806,-266370,2550540,3130,99
5811,737730,1296300,3130,99
5816,951510,1541400,3130,99
5821,-753060,1053150,3130,99
5826,-665670,2243550,3130,99
5831,-1893000,1535550,3130,99
5836,-191130,2584500,3130,99
5841,1792740,2145720,3130,99
5846,1006680,1985250,3130,99
5851,929520,2603010,3130,99
5856,-1104660,1259940,3130,99
5861,-2039880,2341350,3130,99
5866,-853740,1465560,3130,99
5871,-666690,2052810,3130,99
5876,510450,675780,3130,99
5881,1228350,1684410,3130,99
5886,747630,1811460,3130,99
5891,1619880,2361600,3130,99
5896,735060,2373660,3130,99
5901,1299150,2095440,3130,99
5906,-2000160,2621280,3130,99
5911,-1334730,2485290,3130,99
5916,129840,1531230,3130,99
5921,126840,2682600,3130,99
5926,-1743630,2085270,3130,99
5931,669750,1088400,3130,99
5936,1713060,2439630,3130,99
5941,-1601850,1866090,3130,99
5946,1042830,2537010,3130,99
5951,1291200,1884810,3130,99
5956,-1421340,2105340,3130,99
5961,1151760,1194750,3130,99
5966,-1865760,2739300,3130,99
5971,-1803360,1649070,3130,99
5976,624180,1250970,3130,99
5981,-1512330,1518780,3130,99
5986,-517380,1688520,3130,99
5991,-698460,1274460,3130,99
5996,710700,1155300,3130,99
6001,-123030,2374830,3130,99
6006,-1439820,2552640,3130,99
6011,-1149330,1051740,3130,99
6016,-658890,825300,3130,99
6021,-447420,2510970,3130,99
6026,614460,1260990,3130,99
6031,-99570,2205300,3130,99
6036,-1015890,2203920,3130,99
6041,712140,892260,3130,99
6046,1323450,1252260,3130,99
6051,-1892910,2002920,3130,99
6056,-698100,721020,3130,99
6061,-1750950,1286970,3130,99
6066,-1912290,1900380,3130,99
6071,1497480,592500,3130,99
6076,-1174950,2257440,3130,99
6081,-2131620,2839710,3130,99
6086,772530,1731540,3130,99
6091,-2301510,2264160,3130,99
6096,-1338330,2211990,3130,99
6101,-339330,467160,3130,99
6106,1460370,2122200,3130,99
6111,464100,1194660,3130,99
6116,-1940400,2720790,3130,99
6121,1653450,1603440,3130,99
6126,-21750,2136780,3130,99
6131,-74070,2737440,3130,99
6136,1442340,1879920,3130,99
6141,249660,1421910,3130,99
6146,-118440,2860560,3130,99
6151,384300,2544510,3130,99
6156,-666450,1209960,3130,99
6161,-992700,2421900,3130,99
6166,-654150,1050810,3130,99
6171,-317580,1584480,3130,99
6176,-793650,1266000,3130,99
6181,-522810,1751550,3130,99
6186,1180440,1307100,3130,99
6191,705870,1991070,3130,99
6196,1228380,984150,3130,99
6201,-1439160,1899240,3130,99
6206,-1698270,3037800,3130,99
6211,-1621380,2805780,3130,99
6216,-582780,1635480,3130,99
6221,-1101930,1959000,3130,99
6226,-214920,385680,3130,99
6231,-1101090,1316580,3130,99
6236,993120,936150,3130,99
6241,1439850,2190420,3130,99
6246,31170,1793610,3130,99
6251,-1606200,1385310,3130,99
6256,570870,2468640,3130,99
6261,-818790,1291800,3130,99
6266,-1549740,2059980,3130,99
6271,1527210,657570,3130,99
6276,70770,2054910,3130,99
6281,1137780,1737180,3130,99
6286,-142950,1828080,3130,99
6291,-2173920,2330760,3130,99
6296,-1394040,1687050,3130,99
6301,645900,1492680,3130,99
6306,833970,1496490,3130,99
6311,362790,1943490,3130,99
6316,-172980,2405880,3130,99
6321,-442020,2618400,3130,99
6326,140760,998520,3130,99
6331,-980220,1517010,3130,99
6336,-1953600,2775510,3130,99
6341,2190,1394940,3130,99
6346,516630,1056150,3130,99
6351,-170010,917370,3130,99
6356,-314760,1124010,3130,99
6361,-1146150,2899650,3130,99
6366,-2168880,2376600,3130,99
6371,1595550,1938330,3130,99
6376,502110,1735320,3130,99
6381,-650070,1054470,3130,99
6386,121620,2427420,3130,99
6391,-58350,1544730,3130,99
6396,-1524120,1234290,3130,99
6401,1372830,1743150,3130,99
6406,-2296170,2232060,3130,99
6411,-862620,2077770,3130,99
6416,733620,1666980,3130,99
6421,-859380,1995450,3130,99
6426,-930390,1029600,3130,99
6431,195030,947670,3130,99
6436,-2144940,2024760,3130,99
6441,-1257810,2052810,3130,99
6446,1381170,1027890,3130,99
6451,1282170,1419660,3130,99
6456,990870,2173050,3130,99
6461,-947700,1586460,3130,99
6466,-1418790,1700700,3130,99
6471,248250,1790580,3130,99
6476,379680,1031160,3130,99
6481,1031970,907290,3130,99
6486,-1767270,1403820,3130,99
6491,-1088670,1377150,3130,99
6496,-1281720,1237530,3130,99
6501,-33540,2087940,3130,99
6506,1446180,780870,3130,99
6511,667170,2776740,3130,99
6516,1861020,2229630,3130,99
6521,1543140,2234160,3130,99
6526,-222180,732570,3130,99
6531,1288290,2012340,3130,99
6536,-2069670,2816760,3130,99
6541,-781410,2840220,3130,99
6546,1250370,1204140,3130,99
6551,1537560,587160,3130,99
6556,-1626780,1364580,3130,99
6561,-1473390,1229490,3130,99
6566,-1880580,2137740,3130,99
6571,-438060,2456640,3130,99
6576,984540,2266020,3130,99
6581,-1135950,1981050,3130,99
6586,-1297320,1916850,3130,99
6591,-1787760,1255140,3130,99
6596,785820,1513650,3130,99
6601,496800,1781790,3130,99
6606,1360560,671730,3130,99
6611,-1130790,1515420,3130,99
6616,-478950,1443540,3130,99
6621,2095770,2630220,3130,99
6626,-445320,2052450,3130,99
6631,-1256310,1084800,3130,99
6636,-145020,338220,3130,99
6641,941550,1687260,3130,99
6646,-290670,1263750,3130,99
6651,-1202070,2131170,3130,99
6656,-1052520,2905470,3130,99
6661,-777120,914250,3130,99
6666,633180,1301880,3130,99
6671,-228900,1053690,3130,99
6676,-670320,1600950,3130,99
6681,-926370,1225080,3130,99
6686,983580,2042880,3130,99
6691,139080,1695900,3130,99
6696,-286860,2859420,3130,99
6701,-1675800,1410930,3130,99
6706,-1790460,1759830,3130,99
6711,492180,1978770,3130,99
6716,-1362900,2635980,3130,99
6721,1049520,2473410,3130,99
6726,277200,1238490,3130,99
6731,-996540,1362840,3130,99
6736,-728730,1766400,3130,99
6741,-302610,2368890,3130,99
6746,1532490,2413920,3130,99
6751,-57090,1247880,3130,99
6756,175350,1898970,3130,99
6761,1499160,1918320,3130,99
6766,1115730,2031450,3130,99
6771,755340,1854390,3130,99
6776,425130,1467930,3130,99
6781,124290,720570,3130,99
6786,-136230,2612790,3130,99
6791,-1182300,2912250,3130,99
6796,-319800,2006280,3130,99
6801,-2006100,1874220,3130,99
6806,532800,1831050,3130,99
6811,-295170,2314020,3130,99
6816,69150,2372700,3130,99
6821,-1476000,1103820,3130,99
6826,-181050,348390,3130,99
6831,508440,1181400,3130,99
6836,-289230,1047690,3130,99
6841,1485930,1645860,3130,99
6846,1186560,1761900,3130,99
6851,464550,1685730,3130,99
6856,-519870,2384340,3130,99
6861,-1444710,2261940,3130,99
6866,-94230,1484490,3130,99
6871,487290,2199840,3130,99
6876,-1869660,1447710,3130,99
6881,-822090,2504700,3130,99
6886,-770340,2443860,3130,99
6891,385290,2002170,3130,99
6896,512970,2322930,3130,99
6901,-1333350,1532100,3130,99
6906,491040,1036080,3130,99
6911,-2059290,3003630,3130,99
6916,-1229880,2604900,3130,99
6921,349680,1067130,3130,99
6926,1691790,2239320,3130,99
6931,1033830,908820,3130,99
6936,1504860,1366260,3130,99
6941,-82650,2268930,3130,99
6946,404610,2094150,3130,99
6951,-1350510,2826930,3130,99
6956,-1486140,2946510,3130,99
6961,-1508610,2469210,3130,99
6966,1722810,2025060,3130,99
6971,1767150,2212080,3130,99
6976,-801330,2608290,3130,99
6981,-823470,1236390,3130,99
6986,-1107930,2454390,3130,99
6991,-2118900,2458230,3130,99
6996,-1106400,2385780,3130,99
7001,-1099320,2522910,3130,99
7006,389340,1272420,3130,99
7011,-1077390,2780130,3130,99
7016,-1265280,2849430,3130,99
7021,-2111790,3033780,3130,99
7026,-2061030,2096130,3130,99
7031,-1542270,2642970,3130,99
7036,-584640,2046630,3130,99
7041,44220,2851290,3130,99
7046,1607700,1598700,3130,99
7051,-1318500,1514640,3130,99
7056,-468900,770550,3130,99
7061,1479960,1593930,3130,99
7066,-1243770,1464870,3130,99
7071,-280140,1866600,3130,99
7076,1731360,2222340,3130,99
7081,-1414950,2836170,3130,99
7086,-797370,2027520,3130,99
7091,1885200,2278410,3130,99
7096,-1593720,2984790,3130,99
7101,677670,2403510,3130,99
7106,565710,1683270,3130,99
7111,-225480,1614330,3130,99
7116,-15360,1547130,3130,99
7121,1729080,2112600,3130,99
7126,-801090,2408880,3130,99
7131,-1782750,2282550,3130,99
7136,1425900,1738260,3130,99
7141,-986490,2070330,3130,99
7146,-993930,2939910,3130,99
7151,-1447980,2223690,3130,99
7156,333120,772500,3130,99
7161,606270,1432380,3130,99
7166,704910,899370,3130,99
7171,1073970,2097450,3130,99
7176,2340,631530,3130,99
7181,723900,1471860,3130,99
7186,-449490,1831770,3130,99
7191,-880260,1097160,3130,99
7196,571530,2772180,3130,99
7201,-760200,1968750,3130,99
7206,-290730,1074570,3130,99
7211,1002060,1029600,3130,99
7216,-2155950,2067600,3130,99
7221,1859520,2444310,3130,99
7226,-1926690,2383470,3130,99
7231,292350,1172910,3130,99
7236,-966660,2439390,3130,99
7241,-1222440,2044350,3130,99
7246,1159590,1633620,3130,99
7251,-697110,1714710,3130,99
7256,251400,2440590,3130,99
7261,-179280,1115790,3130,99
7266,1173360,893100,3130,99
7271,-833460,2851770,3130,99
7276,-558510,941640,3130,99
7281,-442290,2070180,3130,99
7286,-1482270,1612620,3130,99
7291,-845040,1957860,3130,99
7296,283050,2132610,3130,99
7301,-899880,1696770,3130,99
7306,-705330,1743390,3130,99
7311,1304880,1615200,3130,99
7316,1037430,2320830,3130,99
7321,-1476510,2923350,3130,99
7326,1664700,1812840,3130,99
7331,-1053780,2949120,3130,99
7336,-324450,696720,3130,99
7341,-2027580,2578560,3130,99
7346,-1006620,2565990,3130,99
7351,211680,1162950,3130,99
7356,1070160,1881270,3130,99
7361,-446580,2082990,3130,99
7366,-2121900,2393220,3130,99
7371,1018500,1000980,3130,99
7376,-859650,2265000,3130,99
7381,319440,2682000,3130,99
7386,-562650,1519710,3130,99
7391,-1776930,1322160,3130,99
7396,-442290,986130,3130,99
7401,818730,2699970,3130,99
7406,-1402950,2163510,3130,99
7411,1132080,886080,3130,99
7416,139950,1130820,3130,99
7421,329940,1387380,3130,99
7426,503460,1147290,3130,99
7431,-2114580,1863690,3130,99
7436,-683760,1555140,3130,99
7441,-1400610,2022000,3130,99
7446,2127960,2964420,3130,99
7451,-2256540,2405760,3130,99
7456,-2151720,2392740,3130,99
7461,-195780,842340,3130,99
7466,-1169370,1440750,3130,99
7471,-2214630,2471370,3130,99
7476,172830,1446690,3130,99
7481,-183180,1007220,3130,99
7486,-1139820,1138170,3130,99
7491,-1398870,2413140,3130,99
7496,-631500,2356200,3130,99
7501,637860,2098200,3130,99
7506,-1050300,2205210,3130,99
7511,-901380,2816760,3130,99
7516,-1932600,1970280,3130,99
7521,985260,1206780,3130,99
7526,1087830,1728180,3130,99
7531,-2028780,1651740,3130,99
7536,-356190,1579230,3130,99
7541,-80280,1949670,3130,99
7546,-855240,1364100,3130,99
7551,-566400,1128060,3130,99
7556,487320,2219190,3130,99
7561,-2019900,2497830,3130,99
7566,576090,2659230,3130,99
7571,745500,2581770,3130,99
7576,-170760,1344330,3130,99
7581,-2017740,2376420,3130,99
7586,-1237830,1998870,3130,99
7591,-1666260,1205970,3130,99
7596,1290120,2148780,3130,99
7601,-1817280,2088990,3130,99
7606,326550,2267940,3130,99
7611,188520,1814040,3130,99
7616,2062830,2636520,3130,99
7621,-656850,1755150,3130,99
7626,-1847580,2039910,3130,99
7631,1556220,1690260,3130,99
7636,148380,2578080,3130,99
7641,-1802490,1930200,3130,99
7646,-2131110,2939280,3130,99
7651,-548130,2706840,3130,99
7656,441570,872520,3130,99
7661,1212720,1888440,3130,99
7666,-1549860,3028170,3130,99
7671,-1449540,2043870,3130,99
7676,1561890,1672680,3130,99
7681,-1321680,2565720,3130,99
7686,-1631160,1660170,3130,99
7691,-1353810,1108410,3130,99
7696,-1224600,1925700,3130,99
7701,-200580,391890,3130,99
7706,700170,1209120,3130,99
7711,1386330,499050,3130,99
7716,-1707570,2843850,3130,99
7721,-1185960,1236180,3130,99
7726,-1155930,2364060,3130,99
7731,-416250,1140510,3130,99
7736,-2169630,2024970,3130,99
7741,-408060,1884900,3130,99
7746,-15900,640650,3130,99
7751,-352830,1694310,3130,99
7756,1392060,2012040,3130,99
7761,1284330,2232690,3130,99
7766,-543660,2838030,3130,99
7771,-1864110,2866170,3130,99
7776,-1146990,2423340,3130,99
7781,-1093530,2034150,3130,99
7786,-937410,1435020,3130,99
7791,1127610,2072130,3130,99
7796,507450,1124490,3130,99
7801,-138870,1677330,3130,99
7806,-794310,2574690,3130,99
7811,-1164030,2182140,3130,99
7816,-1800510,2995170,3130,99
7821,-1181430,1955250,3130,99
7826,20880,1403700,3130,99
7831,-877440,1879350,3130,99
7836,955650,900390,3130,99
7841,-1528290,2093970,3130,99
7846,-1960260,1953690,3130,99
7851,-1956330,1353300,3130,99
7856,2074350,2583060,3130,99
7861,30210,2372040,3130,99
7866,-933900,1021170,3130,99
7871,776310,2301510,3130,99
7876,-2003010,3044250,3130,99
7881,-1171740,1829940,3130,99
7886,-437190,731250,3130,99
7891,-1879860,2784390,3130,99
7896,-1949010,2331330,3130,99
7901,-245310,882330,3130,99
7906,-538860,2669040,3130,99
7911,-1827360,2381730,3130,99
7916,347850,1839720,3130,99
7921,1156200,1850880,3130,99
7926,-1497840,1099350,3130,99
7931,-1535850,2690100,3130,99
7936,1148070,847380,3130,99
7941,1096590,2317260,3130,99
7946,-1270200,1473330,3130,99
7951,177600,2504790,3130,99
7956,-504120,827130,3130,99
7961,1224480,816180,3130,99
7966,-908790,1336920,3130,99
7971,22170,2469270,3130,99
7976,-656850,980220,3130,99
7981,-585540,2515680,3130,99
7986,-1102470,2841900,3130,99
7991,879510,1250970,3130,99
7996,-2065620,1912140,3130,99
8001,-1507080,2971530,3130,99
8006,2247240,2748390,3130,99
8011,874140,2240070,3130,99
8016,-670140,1336410,3130,99
8021,1265130,989370,3130,99
8026,-392220,1544220,3130,99
8031,-2070240,1598280,3130,99
8036,453390,1307460,3130,99
8041,1325100,1490370,3130,99
8046,1896210,2402970,3130,99
8051,-888000,2457510,3130,99
8056,-672240,783540,3130,99
8061,370350,1444380,3130,99
8066,451800,742320,3130,99
8071,-762870,2817960,3130,99
8076,415020,1801320,3130,99
8081,-1633710,2938470,3130,99
8086,-784800,1340310,3130,99
8091,-448620,2446410,3130,99
8096,1348410,2163210,3130,99
8101,1566780,2343420,3130,99
8106,1273440,1513980,3130,99
8111,529110,758820,3130,99
8116,313320,1400100,3130,99
8121,-1660110,2516190,3130,99
8126,558930,2436210,3130,99
8131,1775160,2253840,3130,99
8136,-1625910,1337760,3130,99
8141,2079660,2397870,3130,99
8146,-1239810,1659690,3130,99
8151,297690,2152440,3130,99
8156,391710,1895580,3130,99
8161,1314810,801660,3130,99
8166,-1929120,1778280,3130,99
8171,1482840,1419720,3130,99
8176,279450,1614750,3130,99
8181,1655580,2353080,3130,99
8186,1188300,2209440,3130,99
8191,-563850,2251140,3130,99
8196,1309710,898410,3130,99
8201,795690,2171850,3130,99
8206,1549860,1711830,3130,99
8211,-74130,1214760,3130,99
8216,781350,1081620,3130,99
8221,-1171830,1670730,3130,99
8226,775470,1558650,3130,99
8231,-1809390,2776470,3130,99
8236,-62310,2175750,3130,99
8241,-587940,2494110,3130,99
8246,1446180,2083440,3130,99
8251,-563730,2537520,3130,99
8256,-1181910,2702910,3130,99
8261,-847800,1234950,3130,99
8266,-371760,1640460,3130,99
8271,1546440,604290,3130,99
8276,1401420,1244460,3130,99
8281,10440,1123740,3130,99
8286,-1730400,2380410,3130,99
8291,-1088040,1134480,3130,99
8296,-561390,844050,3130,99
8301,262560,1174500,3130,99
8306,-37980,1607910,3130,99
8311,-1500720,1492590,3130,99
8316,1072320,1196850,3130,99
8321,393750,1420590,3130,99
8326,-552570,1950270,3130,99
8331,-1400070,2614440,3130,99
8336,-928770,2610420,3130,99
8341,1182210,2127300,3130,99
8346,1520490,2124870,3130,99
8351,1027740,2463510,3130,99
8356,-1460850,2221290,3130,99
8361,-1597380,1521240,3130,99
8366,-1231530,2211810,3130,99
8371,706320,2067750,3130,99
8376,-185100,2709900,3130,99
8381,-2010390,1701240,3130,99
8386,-698160,1746600,3130,99
8391,165480,2482890,3130,99
8396,-924450,1123650,3130,99
8401,-1529700,2039820,3130,99
8406,1073460,2485290,3130,99
8411,-1640490,2204880,3130,99
8416,-515910,1347120,3130,99
8421,1170,1532520,3130,99
8426,1704750,2403300,3130,99
8431,-732180,1486290,3130,99
8436,-489960,2289780,3130,99
8441,-797760,2089830,3130,99
8446,-1201470,1116300,3130,99
8451,-1585740,2788590,3130,99
8456,-2162250,1559520,3130,99
8461,-166260,431250,3130,99
8466,-440340,2814990,3130,99
8471,-738990,1033620,3130,99
8476,66780,2391870,3130,99
8481,-2106780,2401020,3130,99
8486,1250670,896790,3130,99
8491,272640,984570,3130,99
8496,458490,1319670,3130,99
8501,-1499220,2344500,3130,99
8506,-1713870,2259720,3130,99
8511,-532020,1075080,3130,99
8516,1650750,1986780,3130,99
8521,410550,1932540,3130,99
8526,-816990,1940490,3130,99
8531,-1935990,1535790,3130,99
8536,-348330,1735350,3130,99
8541,20250,948930,3130,99
8546,-682350,2834910,3130,99
8551,1670670,2462730,3130,99
8556,-1381710,1751670,3130,99
8561,698910,1905690,3130,99
8566,1164270,2148900,3130,99
8571,672900,1884600,3130,99
8576,-1266510,2170350,3130,99
8581,-1256580,1556130,3130,99
8586,868980,2433150,3130,99
8591,1439400,2395230,3130,99
8596,1835460,2341170,3130,99
8601,-1203660,2394750,3130,99
8606,-1057110,2634690,3130,99
8611,1481190,1865070,3130,99
8616,-250170,2880300,3130,99
8621,-1769130,1439460,3130,99
8626,630480,1441110,3130,99
8631,-607560,1307640,3130,99
8636,673560,916950,3130,99
8641,1340490,1069980,3130,99
8646,839370,1648590,3130,99
8651,1949490,2631660,3130,99
8656,259350,1350390,3130,99
8661,-374340,1318350,3130,99
8666,-1730100,2040720,3130,99
8671,894510,1371180,3130,99
8676,162780,2525280,3130,99
8681,885300,1746030,3130,99
8686,-1446900,1205160,3130,99
8691,729480,1405830,3130,99
8696,467760,1147800,3130,99
8701,-649710,2347410,3130,99
8706,-1771680,2747250,3130,99
8711,385890,1626450,3130,99
8716,-1166670,1280430,3130,99
8721,-2200140,1777500,3130,99
8726,-591960,1992750,3130,99
8731,1858440,2183880,3130,99
8736,-189420,738030,3130,99
8741,1505430,1268400,3130,99
8746,-208080,587190,3130,99
8751,1253280,970770,3130,99
8756,95430,910290,3130,99
8761,-210120,938520,3130,99
8766,1953180,2571930,3130,99
8771,-949170,1235370,3130,99
8776,2066250,2392680,3130,99
8781,-1873830,1932660,3130,99
8786,1135110,1071120,3130,99
8791,-1430550,2609190,3130,99
8796,446880,1761990,3130,99
8801,1210140,1954710,3130,99
8806,-115920,530790,3130,99
8811,1510170,1806060,3130,99
8816,-273390,1710270,3130,99
